Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115025008.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115033552.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115204614.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115221736.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115213154.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115230314.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115174338.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115191457.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115182919.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115200036.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115042134.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115045713.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115002713.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115013840.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115010255.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115021423.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115144058.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115161218.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115152638.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115113819.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115165758.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115130939.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115122357.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115135518.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114220425.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114231551.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114205301.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114235131.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114224008.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114212844.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115100659.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115083541.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114160714.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114171857.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115105239.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115092119.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115053257.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251115070419.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114183015.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115075001.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251115061839.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114175434.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114164316.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114190554.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E25_base_20251114194135.raw	C:\MS_Proteomics\Raw_Files\HEY_Astral\HYE_E100_base_20251114201718.raw
P53155		YGL082W		4	4	5.56757e+06	2.02071e+06	5.30887e+06	5.06052e+06	2.97035e+06	2.12157e+06	6.00066e+06	6.35325e+06	2.4067e+06	3.17834e+06	5.87142e+06	2.9226e+06	6.66415e+06	6.29103e+06	3.17784e+06	3.01901e+06	5.85002e+06	6.53054e+06	3.05352e+06	6.46834e+06	2.01494e+06	7.5771e+06	3.12638e+06	2.32128e+06	6.83692e+06	6.39267e+06	7.99311e+06	2.85764e+06	2.98146e+06	3.21148e+06	4.63056e+06	6.37066e+06	7.15417e+06	6.02839e+06	6.55031e+06	2.39433e+06	2.74558e+06	4.25584e+06	6.05032e+06	2.25648e+06	5.11696e+06	2.58385e+06	2.97757e+06	2.6521e+06	2.85291e+06	2.97918e+06	4.47244e+06	1.91343e+06
P53163		MNP1		7	7	4.81009e+06	3.49891e+06	5.6921e+06	5.62009e+06	3.20986e+06	3.05483e+06	4.93413e+06	4.2731e+06	3.05547e+06	2.5443e+06	4.82813e+06	2.5519e+06	3.64298e+06	3.49128e+06	2.17284e+06	2.30731e+06	5.28029e+06	5.50754e+06	2.87336e+06	5.47559e+06	3.04017e+06	5.28217e+06	2.93123e+06	3.5856e+06	3.93312e+06	3.78771e+06	4.37995e+06	2.84698e+06	2.46657e+06	2.58804e+06	3.96801e+06	3.84758e+06	4.28528e+06	3.96212e+06	3.23021e+06	2.62878e+06	2.45887e+06	4.36682e+06	4.30059e+06	1.95828e+06	3.16677e+06	2.81702e+06	2.76228e+06	2.09546e+06	2.17062e+06	1.89192e+06	3.47471e+06	2.29283e+06
P53164		NPY1		4	4	201376	109933	202614	172829	134754	74319.5	260948	225632	145992	99992.8	237761	107830	294895	237408	123272	135956	217065	221942	126546	240336	115350	266201	152479	112936	274762	221320	267506	90258.2	121240	132680	184454	195329	165761	167142	197908	109550	101319	188278	260192	107481	206278	130620	128457	123386	96281.9	112068	206182	111310
P53172		SDS23		2	2	541351	171348	405253	219785	192320	223388	360158	578193	160028		797387	165985	467757	431740	109034	296746	616206	269262		412303	201479	426944		301787	460339	429043	472759	189162	265809	195751		444500		589317	530170	188622	342694	496980	558103	333383	598778	206389	335245	224834	190228	216320	517420	198475
P53173		ERV14		1	1	4.59395e+06	3.24184e+06	3.69515e+06	6.03155e+06	3.46309e+06	3.59024e+06	7.17547e+06	6.11419e+06	5.50593e+06	4.71934e+06	4.89371e+06	2.7977e+06	4.86046e+06	5.10183e+06	2.9041e+06	3.18349e+06	5.32955e+06	7.30259e+06	4.39378e+06	4.3209e+06	4.50891e+06	4.85491e+06	3.63908e+06	4.08028e+06	5.14237e+06	4.317e+06	4.58836e+06	2.86194e+06	2.8745e+06	2.93489e+06	5.90967e+06	6.61288e+06	6.72282e+06	5.19787e+06	4.80446e+06	4.16877e+06	4.66129e+06	4.9836e+06	5.93437e+06	3.38159e+06	4.97832e+06	3.56962e+06	4.58667e+06	3.05722e+06	3.21949e+06	3.24754e+06	4.58359e+06	3.29594e+06
P53177		TYW3		4	4	159307	87773.1	176533	120682	50435.9	33358.8	191471	137394	80046	108757	181398	81576.4	187895	189056	80752.1	91482.9	155769	151095	53749.5	144652	73496.8	184292	93518	77217.6	168082	131341	155851	66128	85340.5	81736.2	199957	167567	152754	186219	179453	111126	93597.8	180432	128277	85063.8	211084	84575.6	97341.8	69660.1	89958.3	89141.7	190277	89562
P53178		ALG13		2	2	163702	38950.1	178230	195223	63552.8	69217.2	169389	169768	61540.4	141631	200330	95084.3	235578	173164	94268	86617.8	124045	102139	65067.3	138726	75295.3	153818	74538.8	80546.8	104891	145968	171397	83679.6	78524.5	65219.1	199901	139714	217702	290249	187583	88498	130266	213178	148816	103417	228382	65110.3	98379.9	100179	126065	112036	196717	114672
P53183		YGL039W		9	9	1.60746e+06	687442	1.56333e+06	1.56118e+06	804528	698799	1.49128e+06	1.46692e+06	690671	746549	1.66904e+06	677568	1.43562e+06	1.45176e+06	617663	666085	1.49284e+06	1.55522e+06	770156	1.57064e+06	733314	1.61928e+06	758808	761576	1.43763e+06	1.43448e+06	1.48454e+06	712749	708282	758609	1.48453e+06	1.39977e+06	1.43785e+06	1.36649e+06	1.41303e+06	676592	707180	1.2971e+06	1.50624e+06	695057	1.3502e+06	710010	670706	603481	816986	713827	1.32263e+06	695331
P53184		PNC1		10	10	1.01807e+07	4.85221e+06	1.023e+07	1.01383e+07	4.98744e+06	5.07773e+06	1.01768e+07	1.04639e+07	4.79066e+06	5.16592e+06	1.1993e+07	5.32304e+06	1.11992e+07	1.05791e+07	5.15972e+06	5.53448e+06	1.06295e+07	1.00015e+07	5.14789e+06	1.00357e+07	4.97046e+06	1.01109e+07	5.25232e+06	5.0067e+06	1.13879e+07	1.13842e+07	1.05455e+07	5.31886e+06	5.18172e+06	5.01792e+06	9.42789e+06	9.96527e+06	1.06193e+07	1.05552e+07	1.00083e+07	5.17927e+06	5.30717e+06	9.83337e+06	1.02608e+07	4.87973e+06	9.75515e+06	4.84891e+06	4.89104e+06	4.84732e+06	4.8452e+06	4.85495e+06	1.01346e+07	4.98587e+06
P53192		GET1		4	4	796855	305347	817532	660739	294125	305214	799355	853867	404766	408513	839793	339312	947678	929401	391721	404742	785887	722158	379507	748767	305292	730744	331037	353351	796252	839100	751576	341246	386124	352995	722886	693636	715216	805551	825536	342940	310089	747388	604631	385211	818279	316630	335766	344164	333598	333627	813796	368265
P53196		RPN14		1	1	134102	70699.4	197443	104393	65330.7	48685.6	128371	189564	103874	45952.5	148683	104966	178103	242126	70779.9	80617.2	182625	107256	101352	197040	62621.1	168272	98010	113520	152111	162723	185532	68746.2	94863.5	52671.4	83921.2	115752	148791	136843	152104	98926.9	87505.5	139059	192635	91753.9	226509	77386.9	85778.5	70127.6	70977.3	117880	133838	109230
P53199		ERG26		11	11	1.33698e+07	7.07482e+06	1.25285e+07	1.35985e+07	6.72549e+06	6.82006e+06	1.37078e+07	1.4344e+07	6.74245e+06	6.89276e+06	1.37552e+07	6.22791e+06	1.37777e+07	1.39602e+07	6.51032e+06	6.90838e+06	1.37103e+07	1.39027e+07	6.84516e+06	1.36624e+07	7.16148e+06	1.32441e+07	6.41905e+06	7.15476e+06	1.32639e+07	1.29129e+07	1.38418e+07	6.81137e+06	7.12415e+06	7.00443e+06	1.37989e+07	1.37623e+07	1.37322e+07	1.56711e+07	1.43825e+07	6.66745e+06	6.28795e+06	1.45206e+07	1.39655e+07	6.74926e+06	1.36117e+07	6.47681e+06	6.59391e+06	7.18412e+06	7.33648e+06	6.41203e+06	1.42224e+07	6.74082e+06
P53200		EFM5		4	4	1.37051e+06	734417	1.47438e+06	1.52372e+06	723757	643725	1.23021e+06	1.65129e+06	711559	806144	1.54421e+06	749423	1.52681e+06	1.35822e+06	778705	788878	1.40946e+06	1.33614e+06	708373	1.37029e+06	963936	1.50368e+06	541170	921185	1.29689e+06	1.59911e+06	1.53685e+06	780014	748581	653399	1.43498e+06	1.70735e+06	1.43249e+06	1.84688e+06	1.74994e+06	851655	724621	1.72017e+06	1.59056e+06	940787	1.50347e+06	783952	619064	880352	720780	683760	1.6308e+06	744361
P53204		NMA2		2	1	318454	131049	357461	326920	151973	105034	243129	234780	196811	158614	343986	140255	186633	335139	111918	144712	201737	275701	152839	366923	248160	339296	178607	127153	386772	267541	333107	116223	96438.5		303496	524079	352640	365827	296322	206997	148413	498674	414687	143493	375371	210862	168823	162268	213347	154070	315669	179742
P53206		MCY1		5	5	541859	217633	511417	488188	253344	284338	513281	555071	243975	219059	654568	269174	489442	497723	275770	236754	414279	563222	216497	440245	197559	619939	250462	257287	654669	551955	569925	243733	294979	289229	581834	454400	701782	667886	622268	263226	268090	519412	654866	307669	616950	348220	267142	362130	303368	287560	569802	251345
P53210		YGR017W		2	2	901905	359046	815231	985673	307575	342199	1.1444e+06	885586	592425	415309	775322	462546	1.05925e+06	880106	483481	434392	759084	689130	559096	853311	400522	896739	396895	400264	869546	672570	806904	344488	373727	475487	1.0613e+06	812552	832999	867982	1.05544e+06	467023	385002	1.03003e+06	826058	430263	930568	465468	420415	405787	462495	442841	1.0666e+06	462223
P53221		RPL26B		1	1	2.6396e+07	1.98899e+07	2.50635e+07	2.64269e+07	1.30557e+07	1.23136e+07	2.78301e+07	2.80046e+07	1.39238e+07	1.45081e+07	2.26217e+07	1.55501e+07	2.70768e+07	2.63017e+07	1.28508e+07	1.34818e+07	2.97462e+07	2.82534e+07	1.45415e+07	2.83787e+07	1.48666e+07	2.76887e+07	1.41187e+07	1.40496e+07	2.66869e+07	2.7311e+07	2.52919e+07	1.45129e+07	1.3806e+07	1.29839e+07	2.63788e+07	2.55944e+07	2.83499e+07	2.49116e+07	2.40165e+07	1.52698e+07	1.48298e+07	2.7082e+07	2.73094e+07	1.40256e+07	2.36015e+07	1.41378e+07	1.36188e+07	1.39763e+07	1.26827e+07	1.36788e+07	2.37275e+07	1.3945e+07
P53224		ORM1		2	1	4.35806e+06	1.25494e+06	3.72737e+06	4.18846e+06	2.38811e+06	2.19412e+06	4.23534e+06	4.82748e+06	1.83315e+06	2.10877e+06	3.94262e+06	1.97623e+06	5.08923e+06	3.90057e+06	2.58059e+06	1.89604e+06	3.98795e+06	4.0738e+06	2.01816e+06	4.96156e+06	2.70666e+06	4.92252e+06	2.05459e+06	1.70269e+06	5.02708e+06	5.12883e+06	5.09509e+06	2.31324e+06	2.44651e+06	2.81351e+06	5.55217e+06	5.26247e+06	4.96152e+06	5.4127e+06	6.50902e+06	2.29417e+06	2.74701e+06	5.47008e+06	4.77674e+06	2.71119e+06	5.37411e+06	2.55908e+06	2.46367e+06	2.88013e+06	3.09166e+06	2.80331e+06	6.16848e+06	2.6122e+06
P53228		NQM1		8	8	694360	314290	651252	730444	340714	346798	750617	834183	302331	381967	743232	322116	700172	675809	354626	328064	830711	844983	364238	758927	341914	818458	321519	381418	680938	831628	843665	374049	367844	401816	727875	820788	775827	815686	816820	392148	375856	753842	742365	384983	809448	408060	339812	364804	374892	396493	783436	369986
P53235		YGR054W		12	12	2.74582e+06	1.20418e+06	2.8012e+06	2.74478e+06	1.23784e+06	1.38308e+06	2.83549e+06	2.6546e+06	1.33573e+06	1.34162e+06	2.84677e+06	1.30726e+06	3.05154e+06	2.77099e+06	1.38702e+06	1.32821e+06	2.67794e+06	2.81247e+06	1.10472e+06	2.96525e+06	1.37093e+06	3.08189e+06	1.40094e+06	1.41981e+06	2.94737e+06	2.91334e+06	2.99198e+06	1.33051e+06	1.39481e+06	1.49367e+06	3.14277e+06	2.58728e+06	2.78491e+06	3.12508e+06	3.02941e+06	1.33804e+06	1.33545e+06	3.09311e+06	3.10701e+06	1.41571e+06	2.88902e+06	1.27459e+06	1.45032e+06	1.34978e+06	1.44939e+06	1.43558e+06	2.97362e+06	1.4497e+06
P53250		TWF1		10	10	1.69388e+06	832266	1.95261e+06	1.70664e+06	911026	872979	1.55394e+06	1.48135e+06	742611	716382	1.84976e+06	920557	1.6549e+06	1.6281e+06	800142	783971	1.70811e+06	1.67171e+06	820879	1.48617e+06	828376	1.82074e+06	803959	830441	1.68945e+06	1.74498e+06	1.60801e+06	865739	897150	875296	1.55196e+06	1.81347e+06	1.71125e+06	1.68654e+06	1.73611e+06	843638	948318	1.75772e+06	1.73217e+06	821144	1.82401e+06	767391	905200	885149	884172	856938	1.72105e+06	889258
P53252		PIL1		13	13	3.67713e+07	1.93698e+07	3.65405e+07	3.79517e+07	1.92092e+07	1.8238e+07	3.46948e+07	3.3719e+07	1.70514e+07	1.84004e+07	3.41261e+07	1.77643e+07	3.31404e+07	3.24662e+07	1.6486e+07	1.7067e+07	3.41982e+07	3.3577e+07	1.77083e+07	3.26884e+07	1.66929e+07	3.33321e+07	1.74886e+07	1.68944e+07	2.96595e+07	3.15081e+07	3.1402e+07	1.61091e+07	1.62623e+07	1.63837e+07	3.32441e+07	3.30176e+07	3.46966e+07	3.37588e+07	3.28354e+07	1.8192e+07	1.79527e+07	3.31365e+07	3.32501e+07	1.73641e+07	3.21711e+07	1.77146e+07	1.7129e+07	1.67566e+07	1.63576e+07	1.64839e+07	3.12424e+07	1.70556e+07
P53254		UTP22		14	14	1.18104e+06	610600	1.34432e+06	1.11667e+06	605007	538657	1.46031e+06	1.16736e+06	675790	576970	1.42299e+06	621223	1.6487e+06	1.61656e+06	706537	710973	1.49951e+06	1.5294e+06	625648	1.45053e+06	652765	1.46639e+06	657504	697383	1.45949e+06	1.44744e+06	1.50686e+06	720807	660490	786077	1.30297e+06	1.57009e+06	1.49037e+06	1.434e+06	1.48597e+06	802889	738372	1.53212e+06	1.47129e+06	688117	1.55784e+06	591068	675143	729242	693272	676899	1.47689e+06	755391
P53258		MDR1		3	3	1.79364e+06	823856	1.35611e+06	1.78938e+06	914205	1.07073e+06	1.27033e+06	1.9382e+06	747706	748028	1.36379e+06	949635	2.57751e+06	2.18874e+06	888707	959036	1.51642e+06	2.45448e+06	1.01419e+06	2.2941e+06	1.23686e+06	2.14576e+06	949200	996030	1.97104e+06	2.4668e+06	2.01604e+06	1.02054e+06	994618	1.50866e+06	1.93509e+06	2.25687e+06	1.75999e+06	2.56917e+06	2.06936e+06	940977	937639	2.12135e+06	2.04623e+06	1.12522e+06	1.95351e+06	988887	861106	1.07834e+06	894468	915083	2.09428e+06	1.05363e+06
P53261		NOP7		10	10	4.13206e+06	1.94472e+06	3.92277e+06	3.94656e+06	1.80781e+06	1.91684e+06	3.975e+06	4.40088e+06	1.87175e+06	1.85594e+06	4.48097e+06	2.14609e+06	4.18278e+06	4.34383e+06	2.20205e+06	2.38534e+06	3.95846e+06	4.28007e+06	1.67102e+06	4.06827e+06	1.97835e+06	3.97789e+06	2.1119e+06	1.94483e+06	4.44451e+06	4.27276e+06	4.16805e+06	2.14953e+06	2.09038e+06	2.08753e+06	3.85265e+06	3.72287e+06	4.42862e+06	5.2498e+06	4.84211e+06	2.17386e+06	2.14638e+06	4.14569e+06	4.43426e+06	2.41727e+06	4.40652e+06	2.13738e+06	2.03746e+06	2.45948e+06	2.17444e+06	2.3153e+06	4.25776e+06	2.63205e+06
P53265		YGR111W		3	3	253403	109665	232576	257454	93217.3	104191	281901	318459	128450	124341	279346	136260	314582	323524	156383	159342	259282	279506	128284	255450	127186	249157	129863	129883	245389	248088	206911	110173	116227	113812	243516	266534	301904	275322	232680	118319	118594	270602	261113	144637	262869	122415	133286	119232	118624	136012	275972	120654
P53276		UTP8		3	3	380340	161792	340946	389111	144461	231092	387650	410704	189217	238204	398850	208089	442779	396874	190438	197026	383867	384397	137004	383600	187056	361548	155064	211055	339626	343333	371731	208415	218694	201824	433812	371899	464654	427831	401136	224515	255580	480091	476956	263063	398638	170648	229375	227929	210011	239343	328298	199928
P53278		YGR130C		14	14	6.69058e+06	3.22799e+06	6.40538e+06	6.60152e+06	2.95838e+06	2.90892e+06	6.23211e+06	6.42027e+06	2.88553e+06	3.14719e+06	7.32058e+06	3.43222e+06	6.99668e+06	6.48378e+06	3.22391e+06	3.34974e+06	6.3977e+06	6.28235e+06	2.95269e+06	6.67405e+06	2.79411e+06	6.14821e+06	3.1985e+06	3.04543e+06	6.3918e+06	6.59708e+06	7.09653e+06	3.33066e+06	3.30699e+06	3.26851e+06	7.18532e+06	6.55969e+06	5.87147e+06	7.6177e+06	7.2066e+06	3.67096e+06	3.09726e+06	6.70252e+06	6.86258e+06	3.32716e+06	7.16935e+06	3.30771e+06	3.27227e+06	3.33138e+06	3.67124e+06	3.49168e+06	7.36438e+06	3.30262e+06
P53281		LSB1		6	6	5.39394e+06	2.51933e+06	5.01445e+06	4.97742e+06	2.66564e+06	2.76021e+06	6.26068e+06	6.6385e+06	2.82149e+06	2.74016e+06	5.52544e+06	2.71909e+06	6.21289e+06	5.68267e+06	2.88403e+06	3.12979e+06	5.90364e+06	5.62059e+06	2.61267e+06	6.32008e+06	2.68643e+06	5.51643e+06	2.93327e+06	2.80586e+06	5.9527e+06	5.47668e+06	5.94225e+06	2.76287e+06	2.77872e+06	2.87697e+06	6.01692e+06	4.86749e+06	5.17624e+06	5.85373e+06	6.2771e+06	2.79779e+06	2.67868e+06	5.74263e+06	4.87841e+06	2.87847e+06	5.48957e+06	2.97773e+06	2.61306e+06	2.95498e+06	2.71585e+06	2.71483e+06	6.61675e+06	2.95996e+06
P53295		RBG2		7	7	2.56343e+06	1.36244e+06	2.4097e+06	2.8368e+06	1.15125e+06	1.33622e+06	1.98358e+06	1.83674e+06	866740	922929	2.80057e+06	1.25596e+06	2.10376e+06	2.16971e+06	1.06501e+06	1.09961e+06	2.27825e+06	2.37931e+06	886633	2.40265e+06	1.05196e+06	2.36754e+06	1.13689e+06	968485	2.55134e+06	2.42595e+06	2.4268e+06	1.08165e+06	1.11871e+06	957816	2.13487e+06	2.29674e+06	2.473e+06	2.30774e+06	2.08399e+06	1.073e+06	1.08202e+06	2.2997e+06	2.38113e+06	1.03164e+06	2.42107e+06	1.12677e+06	1.08864e+06	1.03972e+06	979745	911238	2.22655e+06	1.04772e+06
P53297		PBP1		7	7	696741	309413	605791	663961	318128	320445	595896	636454	306380	334310	719871	334707	711803	688838	314860	349184	559450	613487	299510	589084	312898	591105	327635	286538	708010	639622	704282	356679	318535	319605	730653	656828	656057	703768	743551	370203	280954	739873	733217	336322	736478	372092	357572	357133	358136	361255	816710	349965
P53299		TIM13		6	6	1.87076e+06	950925	1.82936e+06	1.75358e+06	812118	797938	1.64253e+06	1.61177e+06	772979	828010	1.98768e+06	1.08181e+06	1.51142e+06	1.55643e+06	795527	834607	1.81519e+06	1.98372e+06	922801	1.70472e+06	998490	1.90119e+06	996628	972761	1.94033e+06	2.01305e+06	1.84237e+06	1.01679e+06	951323	930555	1.81474e+06	1.65238e+06	1.70036e+06	1.92839e+06	1.74962e+06	809701	803556	1.69863e+06	1.71644e+06	945921	1.8139e+06	922782	807028	894671	928489	927833	1.95734e+06	1.03016e+06
P53301		CRH1		9	9	1.00563e+07	4.6072e+06	9.36914e+06	9.87035e+06	4.27732e+06	4.41416e+06	9.87653e+06	1.03227e+07	4.50201e+06	4.76362e+06	9.72973e+06	4.40061e+06	1.03066e+07	1.03291e+07	4.66027e+06	4.96404e+06	9.93982e+06	1.00064e+07	4.30277e+06	1.0163e+07	4.63816e+06	1.06155e+07	4.63663e+06	4.62251e+06	9.61018e+06	9.89281e+06	1.04135e+07	4.59249e+06	4.57204e+06	4.57559e+06	1.07605e+07	9.9943e+06	9.84839e+06	1.09196e+07	1.03404e+07	4.69107e+06	4.5272e+06	1.00378e+07	9.84128e+06	4.72474e+06	9.43571e+06	4.32451e+06	4.38877e+06	4.37231e+06	4.76008e+06	4.44212e+06	1.0491e+07	4.55358e+06
P53303		ZPR1		10	10	1.3655e+07	6.52137e+06	1.21302e+07	1.39701e+07	7.30188e+06	6.07945e+06	1.51592e+07	1.44732e+07	6.62589e+06	7.11836e+06	1.34889e+07	6.71846e+06	1.55783e+07	1.52209e+07	7.28688e+06	7.0308e+06	1.49877e+07	1.3864e+07	6.56092e+06	1.38668e+07	6.28644e+06	1.43097e+07	6.42458e+06	7.24425e+06	1.39088e+07	1.45418e+07	1.36201e+07	7.13232e+06	6.75168e+06	6.63042e+06	1.53054e+07	1.37205e+07	1.40896e+07	1.5221e+07	1.49896e+07	6.89911e+06	6.92927e+06	1.4023e+07	1.39042e+07	7.39673e+06	1.47168e+07	7.25051e+06	6.99551e+06	7.32671e+06	7.50837e+06	7.36836e+06	1.43134e+07	7.17912e+06
P53309		YAP1802		2	2	361854	247888	533089	499881	183373	254827	277248	370082	258382	256936	604408	216898	488976	528916	258054	288967	357734	337714	208515	241441	234328	294701	245364	168726	394031	284681	375160	170477	186978	199361	420447	463308	527767	497604	475946	197093	270911	359098	507583	157260	445747	232927	303292	286832	241310	208813	461927	251027
P53312		LSC2		13	13	5.54592e+06	2.35765e+06	5.19042e+06	5.31281e+06	2.52647e+06	2.38225e+06	5.18928e+06	5.07267e+06	2.37931e+06	2.39266e+06	5.81921e+06	2.89316e+06	5.14742e+06	5.35346e+06	2.53313e+06	2.62132e+06	5.39924e+06	5.71247e+06	2.4158e+06	6.12193e+06	3.01097e+06	5.82525e+06	2.68436e+06	2.62233e+06	5.84679e+06	6.02359e+06	5.9274e+06	2.83405e+06	2.74037e+06	2.79354e+06	5.22141e+06	5.13989e+06	5.26908e+06	5.48181e+06	5.27082e+06	2.61175e+06	2.44469e+06	5.13457e+06	5.43317e+06	2.77073e+06	5.09225e+06	2.2717e+06	2.80597e+06	3.00369e+06	2.72287e+06	2.55396e+06	5.33802e+06	2.73224e+06
P53315		SOL4		5	5	1.4297e+06	791515	1.4857e+06	1.49391e+06	638423	661644	1.73711e+06	1.69967e+06	732309	854831	1.58378e+06	892957	1.87294e+06	1.40484e+06	918906	933987	1.55858e+06	1.42903e+06	675657	1.56388e+06	817053	1.641e+06	818789	850834	1.57565e+06	1.57407e+06	1.56892e+06	869862	821115	749394	1.69712e+06	1.55332e+06	1.59216e+06	1.7737e+06	1.64281e+06	873858	817018	1.87096e+06	1.91075e+06	842538	1.6709e+06	853864	970580	879372	931505	873430	1.6539e+06	1.03293e+06
P53318		COQ6		2	2	67437.2	23492.1	57605.5	81910.2	33268.9	29826.5	37052.2	47776	26915.2	26565.9	92734.5	38756.7	64222.1	72517.7	43610.1	38489.7	65794.8	71226.1	33210.3	84381.3	30877.8	56812	33140.4	39202.6	69548.7	56414.9	59227.9	33612.2	22593.5	37418.7	64917.5	34503.7	64514	88077.1	71139.5	35345		81923	52840.2	33779.8	56420.5	42245.1	38599.3	15942.4	16363.8	25744.4	63857.2	25534.2
P53326		YGR266W		3	3	466344	283428	436786	421664	297497	263836	443918	355179	234943	235030	448315	203842	355059	381506	213748	247387	412380	483258	224543	491228	275795	493336	246524	255387	361389	381432	354191	243671	239745	237538	432354	436099	524008	400353	432356	329977	280956	456347	466581	220894	363698	256557	256132	200708	240336	243137	397801	212371
P53330		RTT102		3	3	912096	250623	831622	825390	423438	411825	910422	1.13558e+06	381991	441558	1.18627e+06	465330	1.09649e+06	978526	474072	434961	970903	1.02715e+06	306532	1.39086e+06	539677	1.04331e+06	475558	611946	1.42906e+06	999144	1.54359e+06	535049	657134	628645	1.16052e+06	1.19779e+06	1.02329e+06	1.16456e+06	959918	506818	515844	989921	1.0811e+06	523683	1.06636e+06	350083	408142	521171	514735	563745	1.07929e+06	573017
P53332		CAB4		6	6	1.72216e+06	681407	1.59288e+06	1.50601e+06	629631	589358	1.81732e+06	1.69157e+06	935765	722542	1.49462e+06	688209	1.4151e+06	1.63004e+06	704031	760259	1.35549e+06	1.68262e+06	656751	1.50076e+06	779084	1.57829e+06	641521	727201	1.54546e+06	1.43371e+06	1.27355e+06	672617	679518	712336	1.39986e+06	1.49986e+06	1.67265e+06	1.35341e+06	1.3428e+06	790242	758553	1.55489e+06	1.63143e+06	845334	1.43234e+06	678162	700649	794225	708935	679124	1.33635e+06	787929
